sha,issues,change_type,name
a06d373573b5e12ba309ef9e6137ee4e759eae5e,2247,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/meta/Parent.java
a06d373573b5e12ba309ef9e6137ee4e759eae5e,2247,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/meta/TestSecondaryTable.java
0c4b201e8ff8d80015e53cc0ccbdb3ac88798bfa,2189,A,openjpa-examples/openbooks/build.jee.liberty.xml
0c4b201e8ff8d80015e53cc0ccbdb3ac88798bfa,2189,M,openjpa-examples/openbooks/build.jee.was.xml
0c4b201e8ff8d80015e53cc0ccbdb3ac88798bfa,2189,M,openjpa-examples/openbooks/build.jee.xml
0c4b201e8ff8d80015e53cc0ccbdb3ac88798bfa,2189,M,openjpa-examples/openbooks/build.xml
0c4b201e8ff8d80015e53cc0ccbdb3ac88798bfa,2189,A,openjpa-examples/openbooks/scripts/liberty/bootstrap.properties
0c4b201e8ff8d80015e53cc0ccbdb3ac88798bfa,2189,A,openjpa-examples/openbooks/scripts/liberty/server.xml
0c4b201e8ff8d80015e53cc0ccbdb3ac88798bfa,2189,M,openjpa-examples/openbooks/src/main/java/openbook/domain/Range.java
0c4b201e8ff8d80015e53cc0ccbdb3ac88798bfa,2189,A,openjpa-examples/openbooks/src/main/resources/META-INF/persistence.jee.liberty.xml
0c4b201e8ff8d80015e53cc0ccbdb3ac88798bfa,2189,M,openjpa-examples/openbooks/src/main/resources/META-INF/web.xml
0c4b201e8ff8d80015e53cc0ccbdb3ac88798bfa,2189,A,openjpa-examples/openbooks/src/main/resources/images/java_link.png
0c4b201e8ff8d80015e53cc0ccbdb3ac88798bfa,2189,M,openjpa-examples/openbooks/web/cart.jsp
0c4b201e8ff8d80015e53cc0ccbdb3ac88798bfa,2189,M,openjpa-examples/openbooks/web/checkout.jsp
0c4b201e8ff8d80015e53cc0ccbdb3ac88798bfa,2189,M,openjpa-examples/openbooks/web/header.jsp
0c4b201e8ff8d80015e53cc0ccbdb3ac88798bfa,2189,M,openjpa-examples/openbooks/web/intro.jsp
0c4b201e8ff8d80015e53cc0ccbdb3ac88798bfa,2189,M,openjpa-examples/openbooks/web/orders.jsp
0c4b201e8ff8d80015e53cc0ccbdb3ac88798bfa,2189,M,openjpa-examples/openbooks/web/query.jsp
0c4b201e8ff8d80015e53cc0ccbdb3ac88798bfa,2189,M,openjpa-examples/openbooks/web/register.jsp
0c4b201e8ff8d80015e53cc0ccbdb3ac88798bfa,2189,M,openjpa-examples/openbooks/web/search.jsp
583ddb2b393df96dd9a5a51228f75550c38f3c39,2368,M,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java
583ddb2b393df96dd9a5a51228f75550c38f3c39,2368,M,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLMetaDataParser.java
583ddb2b393df96dd9a5a51228f75550c38f3c39,2368,M,openjpa-persistence/src/main/resources/org/apache/openjpa/persistence/extendable-orm.xsd
583ddb2b393df96dd9a5a51228f75550c38f3c39,2368,M,openjpa-persistence/src/main/resources/org/apache/openjpa/persistence/openjpa-orm.xsd
583ddb2b393df96dd9a5a51228f75550c38f3c39,2368,M,openjpa-persistence-jdbc/src/test/resources/META-INF/fetch-groups-orm.xml
583ddb2b393df96dd9a5a51228f75550c38f3c39,2368,M,openjpa-persistence-jdbc/src/test/resources/META-INF/foreign-key-orm.xml
583ddb2b393df96dd9a5a51228f75550c38f3c39,2368,M,openjpa-persistence-jdbc/src/test/resources/META-INF/nonstandard-orm.xml
583ddb2b393df96dd9a5a51228f75550c38f3c39,2368,M,openjpa-persistence-jdbc/src/test/resources/META-INF/version-columns-orm.xml
583ddb2b393df96dd9a5a51228f75550c38f3c39,2368,M,openjpa-persistence-jdbc/src/test/resources/org/apache/openjpa/persistence/embed/lazy/embed-lazy-orm.xml
583ddb2b393df96dd9a5a51228f75550c38f3c39,2368,M,openjpa-persistence-locking/src/test/java/org/apache/openjpa/persistence/lockmgr/SequencedActionsTest.java
583ddb2b393df96dd9a5a51228f75550c38f3c39,2368,A,openjpa-persistence-locking/src/test/java/org/apache/openjpa/persistence/lockmgr/TestCacheRefresh.java
583ddb2b393df96dd9a5a51228f75550c38f3c39,2368,M,openjpa-project/CHANGES.txt
583ddb2b393df96dd9a5a51228f75550c38f3c39,2368,M,openjpa-project/RELEASE-NOTES.html
583ddb2b393df96dd9a5a51228f75550c38f3c39,2368,M,openjpa-project/src/doc/manual/ref_guide_meta.xml
ab25418f36072707697b5225326c401e89b4cadf,2151,M,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java
559842197b3d4e4b5184fffc741f036f302cc6d4,2169,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/jdbc/oracle/TestOracleXmlColumn.java
ca7918e88c50bf2f9e120759c596ace7b70c445c,2154,M,openjpa-examples/pom.xml
ca7918e88c50bf2f9e120759c596ace7b70c445c,2154,M,openjpa-integration/pom.xml
ca7918e88c50bf2f9e120759c596ace7b70c445c,2154,M,openjpa-tools/pom.xml
41907b3a1cb4dfaa5d05d7c291d521c09ca39afc,2410,M,openjpa-examples/openbooks/pom.xml
41907b3a1cb4dfaa5d05d7c291d521c09ca39afc,2410,M,openjpa-examples/pom.xml
41907b3a1cb4dfaa5d05d7c291d521c09ca39afc,2410,M,openjpa-examples/simple/pom.xml
41907b3a1cb4dfaa5d05d7c291d521c09ca39afc,2410,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/ClassTableJDBCSeq.java
41907b3a1cb4dfaa5d05d7c291d521c09ca39afc,2410,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/NativeJDBCSeq.java
41907b3a1cb4dfaa5d05d7c291d521c09ca39afc,2410,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/TableJDBCSeq.java
